State,Date,Sales,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,week,year,is_holiday
Texas,2022-03-04,850032373.9,Beverages,802452110.0,757025431.4000001,628737507.9,808562441.7571429,57483692.2407346,4,3,9,2022,0
Texas,2022-03-07,966249951.9,Beverages,850032373.9,765830589.8000001,654731719.9,837193779.1999999,78663115.60357052,0,3,10,2022,0
Texas,2022-03-13,812675553.6999999,Beverages,966249951.9,756947880.9,643350116.9,845154875.3142856,71700070.16160312,6,3,10,2022,0
Texas,2022-03-20,833042209.5999999,Beverages,812675553.6999999,919216522.6,633347096.0,832844259.1714286,63830675.16274066,6,3,11,2022,0
Texas,2022-03-27,827095884.5,Beverages,833042209.5999999,782679656.7000002,585712657.5999999,839189434.5714285,60112198.241617635,6,3,12,2022,0
Texas,2022-04-09,971086409.4,Beverages,827095884.5,782777958.4,605126911.5,866090641.8571428,71681809.54250017,5,4,14,2022,0
Texas,2022-04-12,828531180.9,Beverages,971086409.4,802452110.0,576513741.4,869816223.4142858,68426824.15131475,1,4,15,2022,0
Texas,2022-04-17,870295163.3000001,Beverages,828531180.9,850032373.9,495592761.1,872710907.6142856,67876795.10959032,6,4,15,2022,0
Texas,2022-04-24,839737382.2,Beverages,870295163.3000001,966249951.9,860378788.0,854637683.3714286,54305872.022476174,6,4,16,2022,0
Texas,2022-05-06,909654384.0,Beverages,839737382.2,812675553.6999999,821470951.3,868491801.9857143,54186756.10050012,4,5,18,2022,0
Texas,2022-05-15,898767553.8,Beverages,909654384.0,833042209.5999999,816123888.0999999,877881136.8714286,52694176.62418496,6,5,19,2022,0
Texas,2022-05-22,895583946.8999999,Beverages,898767553.8,827095884.5,803785397.5000001,887665145.7857143,47826452.42965974,6,5,20,2022,0
Texas,2022-05-29,920017258.3,Beverages,895583946.8999999,971086409.4,542908685.6,880369552.7714285,35211715.69038073,6,5,21,2022,0
Texas,2022-06-02,777748295.9,Beverages,920017258.3,828531180.9,604727976.9,873114854.9142857,49857598.230298884,3,6,22,2022,0
Texas,2022-06-03,816625521.8,Beverages,777748295.9,870295163.3000001,813596079.7000002,865447763.2714287,54292855.02844843,4,6,22,2022,0
Texas,2022-06-11,847475436.3000001,Beverages,816625521.8,839737382.2,825496999.4,866553199.5714285,53758273.09800336,5,6,23,2022,0
Texas,2022-06-19,969023692.4,Beverages,847475436.3000001,909654384.0,753648978.6,875034529.3428571,65164753.6088587,6,6,24,2022,0
Texas,2022-06-26,940907761.6,Beverages,969023692.4,898767553.8,605811948.9,881054559.0285715,69523391.33176874,6,6,25,2022,0
Texas,2022-07-08,979016830.5,Beverages,940907761.6,895583946.8999999,797449709.4000001,892973542.3999999,78943101.89548571,4,7,27,2022,0
Texas,2022-07-17,948093409.6,Beverages,979016830.5,920017258.3,818184291.3000001,896984421.1571429,81226337.24447636,6,7,28,2022,0
Texas,2022-07-24,941450752.5,Beverages,948093409.6,777748295.9,790855957.2,920370486.3857143,62607177.30626826,6,7,29,2022,0
Texas,2022-07-31,963109909.1,Beverages,941450752.5,816625521.8,850167886.7,941296827.4285715,43810596.57304479,6,7,30,2022,0
Texas,2022-08-05,890296798.9000001,Beverages,963109909.1,847475436.3000001,773239165.0999999,947414164.9428571,29019553.69885792,4,8,31,2022,0
Texas,2022-08-14,985374558.9,Beverages,890296798.9000001,969023692.4,757025431.4000001,949750003.0142858,31592809.934314452,6,8,32,2022,0
Texas,2022-08-21,956650830.4,Beverages,985374558.9,940907761.6,765830589.8000001,951999012.8428571,31418316.595552288,6,8,33,2022,0
Texas,2022-08-28,950231655.4,Beverages,956650830.4,979016830.5,756947880.9,947886844.9714285,29090248.41003908,6,8,34,2022,0
Texas,2022-09-01,762413549.3,Beverages,950231655.4,948093409.6,919216522.6,921361150.6428572,75886394.07730097,3,9,35,2022,0
Texas,2022-09-10,922684371.0,Beverages,762413549.3,941450752.5,782679656.7000002,918680239.0,75388235.85835515,5,9,36,2022,0
Texas,2022-09-18,931076823.4,Beverages,922684371.0,963109909.1,782777958.4,914104083.8999999,73181746.34213394,6,9,37,2022,0
Texas,2022-09-25,929950135.5,Beverages,931076823.4,890296798.9000001,802452110.0,919768846.2714285,72563870.47430694,6,9,38,2022,0
Texas,2022-10-04,871634417.1,Beverages,929950135.5,985374558.9,850032373.9,903520254.5857142,68016895.4611587,1,10,40,2022,0
Texas,2022-10-07,936276204.4,Beverages,871634417.1,956650830.4,966249951.9,900609593.7285715,65762931.48441917,4,10,40,2022,0
Texas,2022-10-16,901641946.3,Beverages,936276204.4,950231655.4,812675553.6999999,893668206.7142857,62115504.9297684,6,10,41,2022,0
Texas,2022-10-23,871009109.7,Beverages,901641946.3,762413549.3,833042209.5999999,909181858.1999999,28139390.018561453,6,10,42,2022,0
Texas,2022-10-30,850515309.8000001,Beverages,871009109.7,922684371.0,827095884.5,898871992.3142856,34800249.83359986,6,10,43,2022,0
Texas,2022-11-09,944672826.5,Beverages,850515309.8000001,931076823.4,971086409.4,900814278.4714285,37194314.684550256,2,11,45,2022,0
Texas,2022-11-12,863198649.6000001,Beverages,944672826.5,929950135.5,828531180.9,891278351.9142857,37036023.84301276,5,11,45,2022,0
Texas,2022-11-13,852211525.3000001,Beverages,863198649.6000001,871634417.1,870295163.3000001,888503653.0857143,39404827.25123722,6,11,45,2022,0
Texas,2022-11-20,877944513.2,Beverages,852211525.3000001,936276204.4,839737382.2,880170554.3428572,33315755.776213143,6,11,46,2022,0
Texas,2022-11-27,817175268.9,Beverages,877944513.2,901641946.3,909654384.0,868103886.1428573,39046535.149206355,6,11,47,2022,0
Texas,2022-12-06,949870390.6,Beverages,817175268.9,871009109.7,898767553.8,879369783.4142858,49894337.15506458,1,12,49,2022,0
Texas,2022-12-18,890163695.9,Beverages,949870390.6,850515309.8000001,895583946.8999999,885033838.5714287,48297733.78791391,6,12,50,2022,0
Texas,2022-12-25,883142797.3000001,Beverages,890163695.9,944672826.5,920017258.3,876243834.4000002,40624180.969998315,6,12,51,2022,1
Texas,2023-01-01,809153466.3,Beverages,883142797.3000001,863198649.6000001,777748295.9,868523093.9285715,47985442.737418294,6,1,52,2023,0
Texas,2023-01-15,831013727.3000001,Beverages,809153466.3,852211525.3000001,816625521.8,865494837.0714285,49820192.065798745,6,1,2,2023,0
Texas,2023-01-22,803963606.1,Beverages,831013727.3000001,877944513.2,847475436.3000001,854926136.057143,54377576.69923311,6,1,3,2023,0
Texas,2023-01-29,805963645.3,Beverages,803963606.1,817175268.9,969023692.4,853324475.542857,55820792.72292087,6,1,4,2023,0
Texas,2023-02-04,877605066.2,Beverages,805963645.3,949870390.6,940907761.6,843000857.7714287,39196426.6706728,5,2,5,2023,0
Texas,2023-02-19,824199487.3,Beverages,877605066.2,890163695.9,979016830.5,833577399.3999999,33480607.421840303,6,2,7,2023,0
Texas,2023-02-26,848193678.6999999,Beverages,824199487.3,883142797.3000001,948093409.6,828584668.1714287,26795900.91710961,6,2,8,2023,0
Texas,2023-03-19,921704775.1,Beverages,848193678.6999999,809153466.3,941450752.5,844663426.5714285,42411121.26588716,6,3,11,2023,0
Texas,2023-03-26,866642461.3000001,Beverages,921704775.1,831013727.3000001,963109909.1,849753245.7142857,42637305.862411685,6,3,12,2023,0
Texas,2023-04-16,908098470.6,Beverages,866642461.3000001,803963606.1,890296798.9000001,864629654.9285715,42162306.27075032,6,4,15,2023,0
Texas,2023-04-23,902732385.2,Beverages,908098470.6,805963645.3,985374558.9,878453760.6285715,34972218.73615188,6,4,16,2023,0
Texas,2023-04-30,913290166.7,Beverages,902732385.2,877605066.2,956650830.4,883551632.1285714,37348077.480423525,6,4,17,2023,0
Texas,2023-05-02,809824256.5,Beverages,913290166.7,824199487.3,950231655.4,881498027.7285715,41337636.46889108,1,5,18,2023,0
Texas,2023-05-03,898283675.2,Beverages,809824256.5,848193678.6999999,762413549.3,888653741.5142858,38873619.48533114,2,5,18,2023,0
Texas,2023-07-05,962022026.5,Beverages,898283675.2,921704775.1,922684371.0,894413348.8571428,46771203.09691214,2,7,27,2023,0
Texas,2023-08-01,811576956.8000001,Beverages,962022026.5,866642461.3000001,931076823.4,886546848.2142857,55950492.195601374,1,8,31,2023,0
Texas,2023-09-04,897717811.9000001,Beverages,811576956.8000001,908098470.6,929950135.5,885063896.9714286,55419114.41171206,0,9,36,2023,0
Texas,2023-12-02,843860928.2,Beverages,897717811.9000001,902732385.2,871634417.1,876653688.8285714,56742190.95365086,5,12,48,2023,0
Texas,2023-12-03,965979422.4,Beverages,843860928.2,913290166.7,936276204.4,884180725.3571428,65266528.71145168,6,12,48,2023,0
Utah,2020-05-07,59980600.9,Beverages,46730367.0,50908406.0,42799315.6,49505027.55714286,5304824.886519014,3,5,19,2020,1
Utah,2020-05-17,52220029.0,Beverages,59980600.9,47066271.4,43344283.5,50241278.64285714,5267451.060870501,6,5,20,2020,0
Utah,2020-05-24,53426619.8,Beverages,52220029.0,50477555.8,46002034.1,50662573.5,5405620.377098421,6,5,21,2020,0
Utah,2020-05-31,52132626.7,Beverages,53426619.8,49273340.1,42990859.0,51071043.01428572,5391158.588068972,6,5,22,2020,0
Utah,2020-06-09,54625583.9,Beverages,52132626.7,50139846.6,44258185.7,51711862.62857143,5526913.412718436,1,6,24,2020,0
Utah,2020-06-12,45529947.9,Beverages,54625583.9,42867211.1,43950310.7,52092253.6,4869222.375314469,4,6,24,2020,0
Utah,2020-06-14,54593469.7,Beverages,45529947.9,46730367.0,45862185.5,53215553.985714294,4299798.193198466,6,6,24,2020,0
Utah,2020-06-21,53991955.400000006,Beverages,54593469.7,59980600.9,45883522.3,52360033.199999996,3179180.0754673346,6,6,25,2020,0
Utah,2020-06-28,57756299.6,Beverages,53991955.400000006,52220029.0,46091047.2,53150929.0,3771926.8381036255,6,6,26,2020,0
Utah,2020-07-06,54771790.7,Beverages,57756299.6,53426619.8,46655269.0,53343096.27142858,3822243.709391613,0,7,28,2020,0
Utah,2020-07-19,58560317.1,Beverages,54771790.7,52132626.7,45535737.2,54261337.75714286,4232990.795564838,6,7,29,2020,0
Utah,2020-07-26,55499838.0,Beverages,58560317.1,54625583.9,50629210.900000006,54386231.2,4258350.33486188,6,7,30,2020,0
Utah,2020-08-03,49082930.2,Beverages,55499838.0,45529947.9,45035394.4,54893800.10000001,3073791.083106796,0,8,32,2020,0
Utah,2020-08-11,48714454.9,Beverages,49082930.2,54593469.7,46708924.0,54053940.84285714,3869662.204991981,1,8,33,2020,0
Utah,2020-08-16,56385233.6,Beverages,48714454.9,53991955.400000006,47922674.2,54395837.72857143,3967756.352684578,6,8,33,2020,0
Utah,2020-08-23,55895034.9,Beverages,56385233.6,57756299.6,42668744.5,54129942.77142857,3762059.057605494,6,8,34,2020,0
Utah,2020-08-30,55317886.400000006,Beverages,55895034.9,54771790.7,43123444.6,54207956.442857146,3783190.198941736,6,8,35,2020,1
Utah,2020-09-02,42266558.7,Beverages,55317886.400000006,58560317.1,46361418.8,51880276.67142857,5347935.013056565,2,9,36,2020,0
Utah,2020-09-08,55857710.3,Beverages,42266558.7,55499838.0,55710475.1,51931401.28571428,5389850.205066896,1,9,37,2020,0
Utah,2020-09-13,50329966.7,Beverages,55857710.3,49082930.2,43844393.8,52109549.35714286,5299867.285398969,6,9,37,2020,0
Utah,2020-09-20,51048791.4,Beverages,50329966.7,48714454.9,44119026.0,52443026.0,5121061.963897302,6,9,38,2020,0
Utah,2020-09-27,50455449.9,Beverages,51048791.4,56385233.6,52677004.4,51595914.04285715,4843172.533658544,6,9,39,2020,0
Utah,2020-10-05,53341435.3,Beverages,50455449.9,55895034.9,55451153.400000006,51231114.10000001,4552852.081779144,0,10,41,2020,0
Utah,2020-10-18,49473220.9,Beverages,53341435.3,55317886.400000006,50908406.0,50396161.885714285,4200778.434626512,6,10,42,2020,0
Utah,2020-10-25,48951557.8,Beverages,49473220.9,42266558.7,47066271.4,51351161.75714286,2432128.5762073086,6,10,43,2020,1
Utah,2020-11-10,49615569.2,Beverages,48951557.8,55857710.3,50477555.8,50459427.31428571,1450773.7019985293,1,11,46,2020,0
Utah,2020-11-15,47258153.3,Beverages,49615569.2,50329966.7,49273340.1,50020596.82857143,1893491.3037388248,6,11,46,2020,0
Utah,2020-11-22,49897853.7,Beverages,47258153.3,51048791.4,50139846.6,49856177.15714286,1838500.3356193572,6,11,47,2020,0
Utah,2020-11-29,46779679.5,Beverages,49897853.7,50455449.9,42867211.1,49331067.1,2139159.761593361,6,11,48,2020,0
Utah,2020-12-01,42495523.1,Beverages,46779679.5,53341435.3,46730367.0,47781651.071428575,2623382.2120476374,1,12,49,2020,0
Utah,2020-12-04,48139868.4,Beverages,42495523.1,49473220.9,59980600.9,47591172.14285714,2526715.2918652915,4,12,49,2020,0
Utah,2020-12-07,55434789.900000006,Beverages,48139868.4,48951557.8,52220029.0,48517348.157142855,3915201.5127963037,0,12,50,2020,0
Utah,2020-12-13,47701086.9,Beverages,55434789.900000006,49615569.2,53426619.8,48243850.68571429,3892501.428550548,6,12,50,2020,0
Utah,2020-12-20,51023829.8,Beverages,47701086.9,47258153.3,52132626.7,48781804.471428566,3992499.819209318,6,12,51,2020,0
Utah,2020-12-27,49514486.0,Beverages,51023829.8,49897853.7,54625583.9,48727037.65714286,3977239.1880215206,6,12,52,2020,0
Utah,2021-01-08,59394248.4,Beverages,49514486.0,46779679.5,45529947.9,50529118.928571425,5510222.201068733,4,1,1,2021,0
Utah,2021-01-17,47076790.0,Beverages,59394248.4,42495523.1,54593469.7,51183585.62857143,4592691.997352115,6,1,2,2021,0
Utah,2021-01-24,46429621.2,Beverages,47076790.0,48139868.4,53991955.400000006,50939264.6,4821393.860715273,6,1,3,2021,0
Utah,2021-01-31,47480593.8,Beverages,46429621.2,55434789.900000006,57756299.6,49802950.87142857,4512745.400760517,6,1,4,2021,0
Utah,2021-02-05,56007115.4,Beverages,47480593.8,47701086.9,54771790.7,50989526.371428564,4939759.132712569,4,2,5,2021,0
Utah,2021-02-14,47015915.3,Beverages,56007115.4,51023829.8,58560317.1,50416967.157142855,5162379.321915223,6,2,6,2021,0
Utah,2021-02-21,46635433.3,Beverages,47015915.3,49514486.0,55499838.0,50005673.91428572,5357274.691675605,6,2,7,2021,0
Utah,2021-02-28,49120500.0,Beverages,46635433.3,59394248.4,49082930.2,48537995.571428575,3409838.624981434,6,2,8,2021,0
Utah,2021-03-01,46487223.2,Beverages,49120500.0,47076790.0,48714454.9,48453771.74285714,3458874.737898583,0,3,9,2021,0
Utah,2021-03-10,78244234.39999999,Beverages,46487223.2,46429621.2,56385233.6,52998716.48571428,11622978.01492039,2,3,10,2021,0
Utah,2021-03-14,58770616.8,Beverages,78244234.39999999,47480593.8,55895034.9,54611576.91428571,11512439.87708536,6,3,10,2021,0
Utah,2021-03-21,54636093.5,Beverages,58770616.8,56007115.4,55317886.400000006,54415716.64285714,11496392.01530512,6,3,11,2021,0
Utah,2021-03-28,49923058.1,Beverages,54636093.5,47015915.3,42266558.7,54831022.75714286,11234038.624543736,6,3,12,2021,0
Utah,2021-04-04,52632057.5,Beverages,49923058.1,46635433.3,55857710.3,55687683.35714286,10721881.309370618,6,4,13,2021,0
Utah,2021-04-07,64984991.3,Beverages,52632057.5,49120500.0,50329966.7,57954039.25714285,10778913.729693977,2,4,14,2021,0
Utah,2021-04-18,50219773.400000006,Beverages,64984991.3,46487223.2,51048791.4,58487260.71428572,10193548.68824089,6,4,15,2021,0
Utah,2021-04-25,52949841.9,Beverages,50219773.400000006,78244234.39999999,50455449.9,54873776.071428575,5359955.0404655915,6,4,16,2021,1
Utah,2021-05-09,60165615.0,Beverages,52949841.9,58770616.8,53341435.3,55073061.52857143,5551499.751463043,6,5,18,2021,0
Utah,2021-05-12,70621211.60000001,Beverages,60165615.0,54636093.5,49473220.9,57356649.82857143,8061901.118443432,2,5,19,2021,0
Utah,2021-05-16,56687105.6,Beverages,70621211.60000001,49923058.1,48951557.8,58322942.32857143,7400669.485249181,6,5,19,2021,0
Utah,2021-05-23,57643999.5,Beverages,56687105.6,52632057.5,49615569.2,59038934.04285715,6989345.907251902,6,5,20,2021,0
Utah,2021-05-30,59459476.7,Beverages,57643999.5,64984991.3,47258153.3,58249574.81428572,6500838.158094863,6,5,21,2021,0
Utah,2021-06-06,60565269.6,Beverages,59459476.7,50219773.400000006,49897853.7,59727502.84285714,5464433.690248131,6,6,22,2021,0
Utah,2021-06-13,58920404.3,Beverages,60565269.6,52949841.9,46779679.5,60580440.32857143,4632897.1686283415,6,6,23,2021,0
Utah,2021-06-20,62263406.6,Beverages,58920404.3,60165615.0,42495523.1,60880124.842857145,4669297.534807029,6,6,24,2021,0
Utah,2021-06-27,60996359.8,Beverages,62263406.6,70621211.60000001,48139868.4,59505146.01428572,1945285.2709937359,6,6,25,2021,0
Utah,2021-07-02,47941986.0,Beverages,60996359.8,56687105.6,55434789.900000006,58255843.21428572,4787915.761756974,4,7,26,2021,0
Utah,2021-07-03,53313223.9,Beverages,47941986.0,57643999.5,47701086.9,57637160.98571428,5146529.301475479,5,7,26,2021,0
Utah,2021-07-11,73559786.89999999,Beverages,53313223.9,59459476.7,51023829.8,59651491.014285706,7965834.192573001,6,7,27,2021,0
Utah,2021-07-18,61593658.2,Beverages,73559786.89999999,60565269.6,49514486.0,59798403.671428576,7994925.735251753,6,7,28,2021,0
Utah,2021-07-25,61069517.2,Beverages,61593658.2,58920404.3,59394248.4,60105419.800000004,7996854.167494156,6,7,29,2021,0
Utah,2021-08-08,59329980.6,Beverages,61069517.2,62263406.6,47076790.0,59686358.94285714,7941590.6715532495,6,8,31,2021,0
Utah,2021-08-15,60656350.6,Beverages,59329980.6,60996359.8,46429621.2,59637786.199999996,7933278.439132007,6,8,32,2021,1
Utah,2021-08-22,58497124.5,Beverages,60656350.6,47941986.0,47480593.8,61145663.12857143,6140235.578139225,6,8,33,2021,0
Utah,2021-08-29,57573623.4,Beverages,58497124.5,53313223.9,56007115.4,61754291.62857143,5401146.803016657,6,8,34,2021,0
Utah,2021-09-05,57583432.3,Beverages,57573623.4,73559786.89999999,47015915.3,59471955.25714286,1663192.436000358,6,9,35,2021,0
Utah,2021-09-19,56998191.7,Beverages,57583432.3,61593658.2,46635433.3,58815460.04285715,1591552.46375315,6,9,37,2021,0
Utah,2021-09-26,56100568.5,Beverages,56998191.7,61069517.2,49120500.0,58105610.22857142,1525390.1456781935,6,9,38,2021,0
Utah,2021-10-01,45720489.5,Beverages,56100568.5,59329980.6,46487223.2,56161397.21428572,4819980.524158889,4,10,39,2021,0
Utah,2021-10-10,75874140.59999998,Beverages,45720489.5,60656350.6,78244234.39999999,58335367.21428572,8894735.338432895,6,10,40,2021,0
Utah,2021-10-17,75271622.5,Beverages,75874140.59999998,58497124.5,58770616.8,60731724.071428575,10964418.169854207,6,10,41,2021,0
Utah,2021-10-24,74602835.20000002,Beverages,75271622.5,57573623.4,54636093.5,63164468.614285715,11988308.17112563,6,10,42,2021,0
Utah,2021-10-31,74405506.8,Beverages,74602835.20000002,57583432.3,49923058.1,65567622.114285715,12363279.923322927,6,10,43,2021,0
Utah,2021-11-04,52299183.3,Beverages,74405506.8,56998191.7,52632057.5,64896335.199999996,13016438.90668488,3,11,44,2021,1
Utah,2021-11-07,60579075.8,Beverages,52299183.3,56100568.5,64984991.3,65536121.95714285,12615955.625665134,6,11,44,2021,0
Utah,2021-11-14,74020917.7,Beverages,60579075.8,45720489.5,50219773.400000006,69579040.27142857,9308510.15417284,6,11,45,2021,0
Utah,2021-11-21,76822261.69999999,Beverages,74020917.7,75874140.59999998,52949841.9,69714486.14285715,9421586.182538128,6,11,46,2021,0
Utah,2021-11-28,70963540.6,Beverages,76822261.69999999,75271622.5,60165615.0,69099045.87142856,9134410.42269211,6,11,47,2021,0
Utah,2021-12-09,56620331.5,Beverages,70963540.6,74602835.20000002,70621211.60000001,66530116.77142857,9830696.490803115,3,12,49,2021,0
